@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,9,14'

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute education-num numeric
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
66,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,3411,0,70,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Female,0,0,40,<=50K
54,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
60,Private,Some-college,10,Divorced,Other-service,Husband,Female,0,2001,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,65,<=50K
64,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,>50K
40,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
42,Self-emp-not-inc,10th,6,Widowed,Transport-moving,Husband,Male,0,0,60,<=50K
35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,36,<=50K
35,Private,11th,7,Separated,Other-service,Husband,Male,0,0,40,<=50K
51,Private,11th,7,Divorced,Transport-moving,Own-child,Male,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1887,40,<=50K
63,Private,Some-college,10,Divorced,Exec-managerial,Husband,Male,0,0,50,<=50K
50,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Other-service,Husband,Male,0,0,40,<=50K
38,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,>50K
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
60,Private,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,2231,37,>50K
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
71,Private,Some-college,10,Widowed,Sales,Husband,Female,0,0,40,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
37,Federal-gov,Bachelors,13,Never-married,Protective-serv,Husband,Male,0,1564,50,>50K
64,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
45,State-gov,Masters,14,Separated,Prof-specialty,Husband,Male,0,1564,35,>50K
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
42,Private,HS-grad,9,Divorced,Other-service,Own-child,Female,0,0,32,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Male,0,0,40,<=50K
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Female,0,0,40,<=50K
17,Private,12th,8,Never-married,Prof-specialty,Own-child,Male,2354,0,7,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,37,<=50K
35,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Sales,Husband,Female,0,0,40,<=50K
63,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,>50K
44,Private,Bachelors,13,Divorced,Exec-managerial,Husband,Female,0,0,48,<=50K
40,Local-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
23,Private,5th-6th,3,Never-married,Farming-fishing,Other-relative,Male,0,0,40,<=50K
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Male,0,0,50,<=50K
24,Private,HS-grad,9,Divorced,Sales,Not-in-family,Female,0,0,50,<=50K
40,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,45,<=50K
52,Private,HS-grad,9,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Other-service,Other-relative,Male,0,0,36,<=50K
26,Private,Assoc-voc,11,Never-married,Other-service,Husband,Female,0,0,15,<=50K
52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
34,Private,HS-grad,9,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
70,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,50,<=50K
40,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,1977,42,>50K
59,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
29,Private,7th-8th,4,Never-married,Handlers-cleaners,Husband,Female,0,0,40,<=50K
36,Private,Some-college,10,Divorced,Other-service,Husband,Female,0,0,40,<=50K
61,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
21,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
67,Private,9th,5,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
36,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,<=50K
49,Private,9th,5,Divorced,Other-service,Husband,Male,0,0,37,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
23,Private,11th,7,Never-married,Craft-repair,Own-child,Male,14344,0,40,<=50K
51,Private,HS-grad,9,Widowed,Exec-managerial,Husband,Female,3325,0,40,<=50K
63,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
34,Local-gov,HS-grad,9,Divorced,Exec-managerial,Husband,Male,14084,0,42,>50K
56,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,>50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
47,Private,Some-college,10,Married-spouse-absent,Sales,Husband,Female,0,0,40,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
36,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,<=50K
32,Self-emp-not-inc,12th,8,Divorced,Sales,Not-in-family,Male,0,0,52,<=50K
24,Private,Assoc-voc,11,Never-married,Prof-specialty,Husband,Female,0,0,60,<=50K
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Female,0,0,60,<=50K
40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
29,Private,Preschool,1,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
32,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,12,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
54,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,30,>50K
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Female,7298,0,48,<=50K
40,State-gov,Masters,14,Divorced,Exec-managerial,Husband,Female,1506,0,40,<=50K
30,Private,Bachelors,13,Never-married,Machine-op-inspct,Husband,Female,0,0,40,<=50K
35,Private,HS-grad,9,Separated,Exec-managerial,Husband,Female,0,0,42,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
51,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,43,<=50K
37,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
40,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Female,0,0,99,<=50K
46,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,50,>50K
18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,28,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
48,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,20,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,2001,40,<=50K
31,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
18,Private,11th,7,Never-married,Prof-specialty,Own-child,Male,0,0,15,<=50K
70,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,55,<=50K
26,Private,Masters,14,Never-married,Sales,Not-in-family,Female,0,0,35,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,<=50K
60,Private,10th,6,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
25,Private,9th,5,Never-married,Other-service,Husband,Female,0,0,50,<=50K
59,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
45,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
50,Private,11th,7,Divorced,Protective-serv,Husband,Female,0,0,40,<=50K
51,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,42,<=50K
32,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Female,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
22,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,42,<=50K
41,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,45,<=50K
47,Private,HS-grad,9,Divorced,Exec-managerial,Husband,Female,3325,0,45,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
47,Private,Masters,14,Divorced,Exec-managerial,Husband,Female,27828,0,40,>50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,10,<=50K
48,Private,Some-college,10,Separated,Adm-clerical,Husband,Female,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Female,0,0,40,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
39,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,<=50K
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,Male,0,0,38,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Female,0,0,40,<=50K
37,Private,Some-college,10,Never-married,Exec-managerial,Husband,Female,0,0,40,<=50K
73,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,20,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
45,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
46,Private,11th,7,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
38,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
69,Private,HS-grad,9,Widowed,Adm-clerical,Husband,Male,0,0,48,<=50K
26,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,38,<=50K
33,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
34,Private,5th-6th,3,Never-married,Other-service,Own-child,Male,0,0,35,<=50K
43,Federal-gov,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
28,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Male,2407,0,45,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,>50K
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,8614,0,50,<=50K
47,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,50,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
18,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,Male,0,0,45,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,40,<=50K
18,Private,12th,8,Never-married,Sales,Own-child,Female,0,0,40,<=50K
50,Local-gov,Prof-school,15,Divorced,Prof-specialty,Husband,Female,0,1755,50,>50K
29,Self-emp-not-inc,Some-college,10,Never-married,Machine-op-inspct,Husband,Male,0,0,40,>50K
24,Private,5th-6th,3,Never-married,Machine-op-inspct,Own-child,Male,0,0,21,<=50K
21,Private,12th,8,Never-married,Sales,Own-child,Male,0,0,44,<=50K
51,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
64,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,<=50K
32,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,40,>50K
25,Private,Bachelors,13,Married-AF-spouse,Sales,Wife,Female,0,0,40,<=50K
61,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
75,Self-emp-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
51,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
45,Self-emp-not-inc,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Male,0,0,49,<=50K
19,Private,12th,8,Never-married,Other-service,Own-child,Female,0,0,8,<=50K
27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,60,<=50K
51,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,>50K
62,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,40,>50K
20,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,15,<=50K
28,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
24,Private,Some-college,10,Never-married,Other-service,Husband,Male,0,0,24,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
26,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,40,<=50K
50,Local-gov,Bachelors,13,Divorced,Protective-serv,Husband,Male,0,0,40,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,<=50K
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
38,Private,Bachelors,13,Never-married,Sales,Husband,Female,0,0,40,<=50K
47,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,<=50K
29,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
47,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,>50K
18,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,10,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,Female,0,0,32,<=50K
41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,12,<=50K
39,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,4508,0,40,<=50K
55,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,37,<=50K
48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
47,Private,HS-grad,9,Separated,Other-service,Husband,Female,0,0,30,<=50K
52,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
52,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Female,0,0,25,<=50K
19,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,40,<=50K
37,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
31,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
42,State-gov,Doctorate,16,Divorced,Prof-specialty,Husband,Female,0,0,60,>50K
49,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,20,>50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Female,0,0,36,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
37,Private,Assoc-acdm,12,Divorced,Prof-specialty,Husband,Female,0,0,40,<=50K
36,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,1876,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Male,0,0,40,<=50K
27,Self-emp-inc,HS-grad,9,Never-married,Sales,Husband,Male,0,0,47,<=50K
33,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,60,<=50K
22,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,55,<=50K
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,64,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,60,<=50K
31,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,35,<=50K
58,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,Male,0,0,38,<=50K
42,Private,5th-6th,3,Never-married,Farming-fishing,Husband,Male,0,0,36,<=50K
50,Private,HS-grad,9,Never-married,Protective-serv,Other-relative,Female,0,0,40,<=50K
35,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
37,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
56,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
33,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,20,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
54,Self-emp-not-inc,10th,6,Divorced,Other-service,Husband,Female,0,0,10,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
23,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Female,0,0,50,<=50K
48,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,20,<=50K
40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Female,99999,0,55,>50K
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,Male,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
34,Private,Some-college,10,Divorced,Adm-clerical,Husband,Female,2977,0,40,<=50K
52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
54,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
37,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,Male,0,0,49,<=50K
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
39,State-gov,HS-grad,9,Married-AF-spouse,Other-service,Wife,Female,0,0,72,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
49,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
34,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
67,Private,Some-college,10,Divorced,Adm-clerical,Husband,Male,7978,0,40,<=50K
22,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
35,Private,Some-college,10,Never-married,Sales,Husband,Male,0,0,56,<=50K
49,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,>50K
19,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,40,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
53,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,>50K
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,20,<=50K
38,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,2051,40,<=50K
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
42,State-gov,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,15,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Female,0,0,40,<=50K
